AirportID,City,IATA,Country,Name,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz,Type,Source,
197,Slave Lake,YZH,Canada,Slave Lake Airport,CYZH,55.29309845,-114.7770004,1912,-7,A,America/Edmonton,airport,OurAirports,
198,Sandspit,YZP,Canada,Sandspit Airport,CYZP,53.25429916,-131.8139954,21,-8,A,America/Vancouver,airport,OurAirports,
199,Sarnia,YZR,Canada,Chris Hadfield Airport,CYZR,42.99940109,-82.30889893,594,-5,A,America/Toronto,airport,OurAirports,
200,Port Hardy,YZT,Canada,Port Hardy Airport,CYZT,50.68059921,-127.3669968,71,-8,A,America/Vancouver,airport,OurAirports,
201,Whitecourt,YZU,Canada,Whitecourt Airport,CYZU,54.14390182,-115.7870026,2567,-7,A,America/Edmonton,airport,OurAirports,
202,Sept-iles,YZV,Canada,Sept-?les Airport,CYZV,50.22330093,-66.26560211,180,-5,A,America/Toronto,airport,OurAirports,
203,Teslin,YZW,Canada,Teslin Airport,CYZW,60.17279816,-132.7429962,2313,-8,A,America/Vancouver,airport,OurAirports,
204,Greenwood,YZX,Canada,CFB Greenwood,CYZX,44.9844017,-64.91690063,92,-4,A,America/Halifax,airport,OurAirports,
205,Faro,ZFA,Canada,Faro Airport,CZFA,62.20750046,-133.3760071,2351,-8,A,America/Vancouver,airport,OurAirports,
206,Fort Mcpherson,ZFM,Canada,Fort Mcpherson Airport,CZFM,67.40750122,-134.8609924,116,-7,A,America/Edmonton,airport,OurAirports,
207,Blida,QLD,Algeria,Blida Airport,DAAB,36.50360107,2.814169884,535,1,N,Africa/Algiers,airport,OurAirports,
208,Bou Saada,BUJ,Algeria,Bou Saada Airport,DAAD,35.33250046,4.206389904,1506,1,N,Africa/Algiers,airport,OurAirports,
209,Bejaja,BJA,Algeria,Soummam Airport,DAAE,36.7120018,5.069920063,20,1,N,Africa/Algiers,airport,OurAirports,
210,Algier,ALG,Algeria,Houari Boumediene Airport,DAAG,36.69100189,3.215409994,82,1,N,Africa/Algiers,airport,OurAirports,
211,Djanet,DJG,Algeria,Djanet Inedbirene Airport,DAAJ,24.292801,9.45244,3176,1,N,Africa/Algiers,airport,OurAirports,
212,Boufarik,\N,Algeria,Boufarik Airport,DAAK,36.545799,2.87611,335,1,N,Africa/Algiers,airport,OurAirports,
213,Reggan,\N,Algeria,Reggane Airport,DAAN,26.7101,0.285647,955,1,N,Africa/Algiers,airport,OurAirports,
214,Illizi,VVZ,Algeria,Illizi Takhamalt Airport,DAAP,26.7234993,8.622650146,1778,1,N,Africa/Algiers,airport,OurAirports,
215,Ain Oussera,\N,Algeria,Ain Oussera Airport,DAAQ,35.52539825,2.878710032,2132,1,N,Africa/Algiers,airport,OurAirports,
216,Tamanrasset,TMR,Algeria,Aguenar – Hadj Bey Akhamok Airport,DAAT,22.81150055,5.451079845,4518,1,N,Africa/Algiers,airport,OurAirports,
217,Jijel,GJL,Algeria,Jijel Ferhat Abbas Airport,DAAV,36.79510117,5.87361002,36,1,N,Africa/Algiers,airport,OurAirports,
218,Mecheria,MZW,Algeria,Mecheria Airport,DAAY,33.53590012,-0.242353007,3855,1,N,Africa/Algiers,airport,OurAirports,
219,Relizane,\N,Algeria,Relizane Airport,DAAZ,35.752201,0.626272,282,1,N,Africa/Algiers,airport,OurAirports,
220,Annaba,AAE,Algeria,Rabah Bitat Airport,DABB,36.822201,7.809174,16,1,N,Africa/Algiers,airport,OurAirports,
221,Constantine,CZL,Algeria,Mohamed Boudiaf International Airport,DABC,36.27600098,6.620389938,2265,1,N,Africa/Algiers,airport,OurAirports,
222,Tebessa,TEE,Algeria,Cheikh Larbi T?bessi Airport,DABS,35.43159866,8.12071991,2661,1,N,Africa/Algiers,airport,OurAirports,
224,Tilrempt,HRM,Algeria,Hassi R'Mel Airport,DAFH,32.93040085,3.311539888,2540,1,N,Africa/Algiers,airport,OurAirports,
225,Tiaret,TID,Algeria,Bou Chekif Airport,DAOB,35.34109879,1.463150024,3245,1,N,Africa/Algiers,airport,OurAirports,
226,Bou Sfer,\N,Algeria,Bou Sfer Airport,DAOE,35.73540115,-0.805388987,187,1,N,Africa/Algiers,airport,OurAirports,
227,Tindouf,TIN,Algeria,Tindouf Airport,DAOF,27.7003994,-8.167099953,1453,1,N,Africa/Algiers,airport,OurAirports,
228,Ech-cheliff,CFK,Algeria,Ech Cheliff Airport,DAOI,36.21269989,1.331769943,463,1,N,Africa/Algiers,airport,OurAirports,
229,Oran,TAF,Algeria,Tafaraoui Airport,DAOL,35.54240036,-0.532278001,367,1,N,Africa/Algiers,airport,OurAirports,
230,Tlemcen,TLM,Algeria,Zenata – Messali El Hadj Airport,DAON,35.01670074,-1.450000048,814,1,N,Africa/Algiers,airport,OurAirports,
231,Oran,ORN,Algeria,Es Senia Airport,DAOO,35.62390137,-0.621182978,295,1,N,Africa/Algiers,airport,OurAirports,
232,Sidi Bel Abbes,BFW,Algeria,Sidi Bel Abbes Airport,DAOS,35.17179871,-0.593275011,1614,1,N,Africa/Algiers,airport,OurAirports,
233,Ghriss,MUW,Algeria,Ghriss Airport,DAOV,35.20769882,0.147141993,1686,1,N,Africa/Algiers,airport,OurAirports,
234,Adrar,AZR,Algeria,Touat Cheikh Sidi Mohamed Belkebir Airport,DAUA,27.83760071,-0.186414003,919,1,N,Africa/Algiers,airport,OurAirports,
235,Biskra,BSK,Algeria,Biskra Airport,DAUB,34.79330063,5.738230228,289,1,N,Africa/Algiers,airport,OurAirports,
236,El Golea,ELG,Algeria,El Golea Airport,DAUE,30.57130051,2.859590054,1306,1,N,Africa/Algiers,airport,OurAirports,
237,Ghardaia,GHA,Algeria,Noum?rat - Moufdi Zakaria Airport,DAUG,32.38410187,3.79411006,1512,1,N,Africa/Algiers,airport,OurAirports,
238,Hassi Messaoud,HME,Algeria,Oued Irara Airport,DAUH,31.67300034,6.140439987,463,1,N,Africa/Algiers,airport,OurAirports,
239,In Salah,INZ,Algeria,In Salah Airport,DAUI,27.25099945,2.512020111,896,1,N,Africa/Algiers,airport,OurAirports,
240,Touggourt,TGR,Algeria,Touggourt Sidi Madhi Airport,DAUK,33.06779861,6.088669777,279,1,N,Africa/Algiers,airport,OurAirports,
241,Laghouat,LOO,Algeria,Laghouat Airport,DAUL,33.76440048,2.928339958,2510,1,N,Africa/Algiers,airport,OurAirports,
242,Timimoun,TMX,Algeria,Timimoun Airport,DAUT,29.2371006,0.276033014,1027,1,N,Africa/Algiers,airport,OurAirports,
243,Ouargla,OGX,Algeria,Ain el Beida Airport,DAUU,31.91720009,5.412779808,492,1,N,Africa/Algiers,airport,OurAirports,
244,Zarzaitine,IAM,Algeria,In Am?nas Airport,DAUZ,28.0515,9.64291,1847,1,N,Africa/Algiers,airport,OurAirports,
245,Cotonou,COO,Benin,Cadjehoun Airport,DBBB,6.357230186,2.384350061,19,1,N,Africa/Porto-Novo,airport,OurAirports,
246,Ouagadougou,OUA,Burkina Faso,Ouagadougou Airport,DFFD,12.3532,-1.51242,1037,0,N,Africa/Ouagadougou,airport,OurAirports,
247,Bobo-dioulasso,BOY,Burkina Faso,Bobo Dioulasso Airport,DFOO,11.16009998,-4.33096981,1511,0,N,Africa/Ouagadougou,airport,OurAirports,
248,Accra,ACC,Ghana,Kotoka International Airport,DGAA,5.6051898,-0.166786,205,0,N,Africa/Accra,airport,OurAirports,
249,Tamale,TML,Ghana,Tamale Airport,DGLE,9.557189941,-0.863214016,553,0,N,Africa/Accra,airport,OurAirports,
250,Wa,\N,Ghana,Wa Airport,DGLW,10.08269978,-2.507689953,1060,0,N,Africa/Accra,airport,OurAirports,
251,Sunyani,NYI,Ghana,Sunyani Airport,DGSN,7.361830235,-2.328759909,1014,0,N,Africa/Accra,airport,OurAirports,
252,Takoradi,TKD,Ghana,Takoradi Airport,DGTK,4.89605999,-1.774760008,21,0,N,Africa/Accra,airport,OurAirports,
253,Abidjan,ABJ,Cote d'Ivoire,Port Bouet Airport,DIAP,5.261390209,-3.926290035,21,0,N,Africa/Abidjan,airport,OurAirports,
254,Bouake,BYK,Cote d'Ivoire,Bouak? Airport,DIBK,7.738800049,-5.07366991,1230,0,N,Africa/Abidjan,airport,OurAirports,
255,Daloa,DJO,Cote d'Ivoire,Daloa Airport,DIDL,6.792809963,-6.473189831,823,0,N,Africa/Abidjan,airport,OurAirports,
256,Korhogo,HGO,Cote d'Ivoire,Korhogo Airport,DIKO,9.387180328,-5.556660175,1214,0,N,Africa/Abidjan,airport,OurAirports,
257,Man,MJC,Cote d'Ivoire,Man Airport,DIMN,7.272069931,-7.587359905,1089,0,N,Africa/Abidjan,airport,OurAirports,
258,San Pedro,SPY,Cote d'Ivoire,San Pedro Airport,DISP,4.746719837,-6.660820007,26,0,N,Africa/Abidjan,airport,OurAirports,
259,Yamoussoukro,ASK,Cote d'Ivoire,Yamoussoukro Airport,DIYO,6.903170109,-5.365580082,699,0,N,Africa/Abidjan,airport,OurAirports,
260,Abuja,ABV,Nigeria,Nnamdi Azikiwe International Airport,DNAA,9.006790161,7.263169765,1123,1,N,Africa/Lagos,airport,OurAirports,
261,Akure,AKR,Nigeria,Akure Airport,DNAK,7.246739864,5.301010132,1100,1,N,Africa/Lagos,airport,OurAirports,
262,Benin,BNI,Nigeria,Benin Airport,DNBE,6.316979885,5.599500179,258,1,N,Africa/Lagos,airport,OurAirports,
263,Calabar,CBQ,Nigeria,Margaret Ekpo International Airport,DNCA,4.976019859,8.347200394,210,1,N,Africa/Lagos,airport,OurAirports,
264,Enugu,ENU,Nigeria,Akanu Ibiam International Airport,DNEN,6.474269867,7.56196022,466,1,N,Africa/Lagos,airport,OurAirports,
265,Gusau,\N,Nigeria,Gusau Airport,DNGU,12.1717,6.69611,1520,1,N,Africa/Lagos,airport,OurAirports,
266,Ibadan,IBA,Nigeria,Ibadan Airport,DNIB,7.362460136,3.978329897,725,1,N,Africa/Lagos,airport,OurAirports,
267,Ilorin,ILR,Nigeria,Ilorin International Airport,DNIL,8.440210342,4.493919849,1126,1,N,Africa/Lagos,airport,OurAirports,
268,Jos,JOS,Nigeria,Yakubu Gowon Airport,DNJO,9.639829636,8.869050026,4232,1,N,Africa/Lagos,airport,OurAirports,
269,Kaduna,KAD,Nigeria,Kaduna Airport,DNKA,10.6960001,7.320109844,2073,1,N,Africa/Lagos,airport,OurAirports,
270,Kano,KAN,Nigeria,Mallam Aminu International Airport,DNKN,12.0476,8.52462,1562,1,N,Africa/Lagos,airport,OurAirports,
271,Maiduguri,MIU,Nigeria,Maiduguri International Airport,DNMA,11.85529995,13.08090019,1099,1,N,Africa/Lagos,airport,OurAirports,
272,Makurdi,MDI,Nigeria,Makurdi Airport,DNMK,7.70388,8.61394,371,1,N,Africa/Lagos,airport,OurAirports,
273,Lagos,LOS,Nigeria,Murtala Muhammed International Airport,DNMM,6.577370167,3.321160078,135,1,N,Africa/Lagos,airport,OurAirports,
274,Minna,MXJ,Nigeria,Minna Airport,DNMN,9.652170181,6.462259769,834,1,N,Africa/Lagos,airport,OurAirports,
275,Port Hartcourt,PHC,Nigeria,Port Harcourt International Airport,DNPO,5.015490055,6.949590206,87,1,N,Africa/Lagos,airport,OurAirports,
276,Sokoto,SKO,Nigeria,Sadiq Abubakar III International Airport,DNSO,12.91629982,5.207190037,1010,1,N,Africa/Lagos,airport,OurAirports,
277,Yola,YOL,Nigeria,Yola Airport,DNYO,9.25755024,12.43039989,599,1,N,Africa/Lagos,airport,OurAirports,
278,Zaria,ZAR,Nigeria,Zaria Airport,DNZA,11.1302,7.68581,2170,1,N,Africa/Lagos,airport,OurAirports,
279,Maradi,MFQ,Niger,Maradi Airport,DRRM,13.50249958,7.126749992,1240,1,N,Africa/Niamey,airport,OurAirports,
280,Niamey,NIM,Niger,Diori Hamani International Airport,DRRN,13.4815,2.18361,732,1,N,Africa/Niamey,airport,OurAirports,
281,Tahoua,THZ,Niger,Tahoua Airport,DRRT,14.8757,5.265359879,1266,1,N,Africa/Niamey,airport,OurAirports,
282,Agadez,AJY,Niger,Mano Dayak International Airport,DRZA,16.9659996,8.000109673,1657,1,N,Africa/Niamey,airport,OurAirports,
283,Dirkou,\N,Niger,Dirkou Airport,DRZD,18.96870041,12.86870003,1273,1,N,Africa/Niamey,airport,OurAirports,
284,Diffa,\N,Niger,Diffa Airport,DRZF,13.37290001,12.6267004,994,1,N,Africa/Niamey,airport,OurAirports,
285,Zinder,ZND,Niger,Zinder Airport,DRZR,13.77900028,8.98375988,1516,1,N,Africa/Niamey,airport,OurAirports,
286,Monastir,MIR,Tunisia,Monastir Habib Bourguiba International Airport,DTMB,35.7580986,10.75469971,9,1,E,Africa/Tunis,airport,OurAirports,
287,Tunis,TUN,Tunisia,Tunis Carthage International Airport,DTTA,36.85100174,10.22719955,22,1,E,Africa/Tunis,airport,OurAirports,
288,Bizerte,\N,Tunisia,Sidi Ahmed Air Base,DTTB,37.245398,9.79145,20,1,E,Africa/Tunis,airport,OurAirports,
289,Remada,\N,Tunisia,Remada Air Base,DTTD,32.30619812,10.38210011,1004,1,E,Africa/Tunis,airport,OurAirports,
290,Gafsa,GAF,Tunisia,Gafsa Ksar International Airport,DTTF,34.42200089,8.822500229,1060,1,E,Africa/Tunis,airport,OurAirports,
291,Gabes,GAE,Tunisia,Gab?s Matmata International Airport,DTTG,33.87689972,10.10330009,26,1,E,Africa/Tunis,airport,OurAirports,
292,Bordj El Amri,\N,Tunisia,Borj El Amri Airport,DTTI,36.72129822,9.943149567,110,1,E,Africa/Tunis,airport,OurAirports,
293,Djerba,DJE,Tunisia,Djerba Zarzis International Airport,DTTJ,33.875,10.7755003,19,1,E,Africa/Tunis,airport,OurAirports,
294,El Borma,EBM,Tunisia,El Borma Airport,DTTR,31.70429993,9.254619598,827,1,E,Africa/Tunis,airport,OurAirports,
295,Sfax,SFA,Tunisia,Sfax Thyna International Airport,DTTX,34.7179985,10.69099998,85,1,E,Africa/Tunis,airport,OurAirports,
296,Tozeur,TOE,Tunisia,Tozeur Nefta International Airport,DTTZ,33.93970108,8.110560417,287,1,E,Africa/Tunis,airport,OurAirports,
297,Niatougou,LRL,Togo,Niamtougou International Airport,DXNG,9.76733017,1.091249943,1515,0,N,Africa/Lome,airport,OurAirports,
298,Lome,LFW,Togo,Lom?-Tokoin Airport,DXXX,6.165609837,1.254510045,72,0,N,Africa/Lome,airport,OurAirports,
299,Antwerp,ANR,Belgium,Antwerp International Airport (Deurne),EBAW,51.18939972,4.460279942,39,1,E,Europe/Brussels,airport,OurAirports,
300,Beauvechain,\N,Belgium,Beauvechain Air Base,EBBE,50.75859833,4.768330097,370,1,E,Europe/Brussels,airport,OurAirports,
301,Kleine Brogel,\N,Belgium,Kleine Brogel Air Base,EBBL,51.168301,5.47,200,1,E,Europe/Brussels,airport,OurAirports,
302,Brussels,BRU,Belgium,Brussels Airport,EBBR,50.90140152,4.48443985,184,1,E,Europe/Brussels,airport,OurAirports,
303,Bertrix,\N,Belgium,Jehonville Air Base,EBBX,49.89170074,5.223889828,1514,1,E,Europe/Brussels,airport,OurAirports,
304,Charleroi,CRL,Belgium,Brussels South Charleroi Airport,EBCI,50.459202,4.45382,614,1,E,Europe/Brussels,airport,OurAirports,
305,Chievres,\N,Belgium,Chi?vres Air Base,EBCV,50.57580185,3.83100009,194,1,E,Europe/Brussels,airport,OurAirports,
306,Koksijde,\N,Belgium,Koksijde Air Base,EBFN,51.09030151,2.652780056,20,1,E,Europe/Brussels,airport,OurAirports,
307,Florennes,\N,Belgium,Florennes Air Base,EBFS,50.24330139,4.645830154,935,1,E,Europe/Brussels,airport,OurAirports,
308,Kortrijk-vevelgem,KJK,Belgium,Wevelgem Airport,EBKT,50.81719971,3.20472002,64,1,E,Europe/Brussels,airport,OurAirports,
309,Liege,LGG,Belgium,Li?ge Airport,EBLG,50.63740158,5.443220139,659,1,E,Europe/Brussels,airport,OurAirports,
310,Ostend,OST,Belgium,Ostend-Bruges International Airport,EBOS,51.19889832,2.862220049,13,1,E,Europe/Brussels,airport,OurAirports,
311,Zutendaal,\N,Belgium,Zutendaal Air Base,EBSL,50.94749832,5.590559959,312,1,E,Europe/Brussels,airport,OurAirports,
312,Sint-truiden,\N,Belgium,Brustem Airfield Sint Truiden,EBST,50.791901,5.20167,246,1,E,Europe/Brussels,airport,OurAirports,
313,St.-hubert,\N,Belgium,Saint Hubert Air Base,EBSU,50.03440094,5.440810204,1930,1,E,Europe/Brussels,airport,OurAirports,
314,Ursel,\N,Belgium,Ursel Air Base,EBUL,51.14419937,3.47555995,95,1,E,Europe/Brussels,airport,OurAirports,
315,Weelde,\N,Belgium,Weelde Air Base,EBWE,51.39479828,4.960189819,105,1,E,Europe/Brussels,airport,OurAirports,
316,Zoersel,OBL,Belgium,Zoersel (Oostmalle) Airfield,EBZR,51.264702,4.75333,53,1,E,Europe/Brussels,airport,OurAirports,
317,Bautzen,\N,Germany,Flugplatz Bautzen,EDAB,51.193611,14.519722,568,1,E,Europe/Berlin,airport,OurAirports,
318,Altenburg,AOC,Germany,Altenburg-Nobitz Airport,EDAC,50.981945,12.506389,640,1,E,Europe/Berlin,airport,OurAirports,
319,Dessau,\N,Germany,Dessau Airfield,EDAD,51.831694,12.190962,187,1,E,Europe/Berlin,airport,OurAirports,
320,Eisenhuettenstadt,\N,Germany,Eisenh?ttenstadt Airfield,EDAE,52.195856,14.58753,144,1,E,Europe/Berlin,airport,OurAirports,
322,Suhl,\N,Germany,Gro?enhain Airport,EDAK,51.30805588,13.5555563,417,1,E,Europe/Berlin,airport,OurAirports,
323,Muehlhausen,\N,Germany,Merseburg Airport,EDAM,51.3630556,11.9408333,341,1,E,Europe/Berlin,airport,OurAirports,
324,Halle,\N,Germany,Halle-Oppin Airport,EDAQ,51.552223,12.053889,348,1,E,Europe/Berlin,airport,OurAirports,
325,Riesa,IES,Germany,Riesa-G?hlis Airport,EDAU,51.29360962,13.35611057,322,1,E,Europe/Berlin,airport,OurAirports,
326,Rechlin-laerz,REB,Germany,Rechlin-L?rz Airport,EDAX,53.30638886,12.75222206,220,1,E,Europe/Berlin,airport,OurAirports,
327,Strausberg,\N,Germany,Strausberg Airport,EDAY,52.58055496,13.91666698,262,1,E,Europe/Berlin,airport,OurAirports,
328,Schoenhagen,QXH,Germany,Sch?nhagen Airport,EDAZ,52.203609,13.156389,152,1,E,Europe/Berlin,airport,OurAirports,
329,Barth,BBH,Germany,Barth Airport,EDBH,54.338253,12.710515,23,1,E,Europe/Berlin,airport,OurAirports,
330,Jena,\N,Germany,Jena-Sch?ngleina Airfield,EDBJ,50.915279,11.714444,1247,1,E,Europe/Berlin,airport,OurAirports,
331,Kyritz,\N,Germany,Kyritz Airport,EDBK,52.91888809,12.42527771,131,1,E,Europe/Berlin,airport,OurAirports,
332,Magdeburg,ZMG,Germany,"Magdeburg ""City"" Airport",EDBM,52.073612,11.626389,259,1,E,Europe/Berlin,airport,OurAirports,
333,Rothenburg/ol,\N,Germany,Rothenburg/G?rlitz Airport,EDBR,51.36333466,14.94999981,518,1,E,Europe/Berlin,airport,OurAirports,
334,Anklam,\N,Germany,Anklam Airfield,EDCA,53.832779,13.668611,16,1,E,Europe/Berlin,airport,OurAirports,
335,Cottbus,CBU,Germany,Cottbus-Drewitz Airport,EDCD,51.889442,14.531944,272,1,E,Europe/Berlin,airport,OurAirports,
336,Kamenz,\N,Germany,Kamenz Airport,EDCM,51.29694366,14.12749958,495,1,E,Europe/Berlin,airport,OurAirports,
337,Berlin,SXF,Germany,Berlin-Sch?nefeld Airport,EDDB,52.380001,13.5225,157,1,E,Europe/Berlin,airport,OurAirports,
338,Dresden,DRS,Germany,Dresden Airport,EDDC,51.13280106,13.76720047,755,1,E,Europe/Berlin,airport,OurAirports,
339,Erfurt,ERF,Germany,Erfurt Airport,EDDE,50.97980118,10.95810032,1036,1,E,Europe/Berlin,airport,OurAirports,
340,Frankfurt,FRA,Germany,Frankfurt am Main Airport,EDDF,50.033333,8.570556,364,1,E,Europe/Berlin,airport,OurAirports,
341,Munster,FMO,Germany,M?nster Osnabr?ck Airport,EDDG,52.13460159,7.684830189,160,1,E,Europe/Berlin,airport,OurAirports,
342,Hamburg,HAM,Germany,Hamburg Airport,EDDH,53.63040161,9.988229752,53,1,E,Europe/Berlin,airport,OurAirports,
343,Berlin,THF,Germany,Berlin-Tempelhof International Airport,EDDI,52.47299957,13.40390015,167,1,E,Europe/Berlin,airport,OurAirports,
344,Cologne,CGN,Germany,Cologne Bonn Airport,EDDK,50.86589813,7.142739773,302,1,E,Europe/Berlin,airport,OurAirports,
345,Duesseldorf,DUS,Germany,D?sseldorf Airport,EDDL,51.289501,6.76678,147,1,E,Europe/Berlin,airport,OurAirports,
346,Munich,MUC,Germany,Munich Airport,EDDM,48.353802,11.7861,1487,1,E,Europe/Berlin,airport,OurAirports,
347,Nuernberg,NUE,Germany,Nuremberg Airport,EDDN,49.498699,11.078056,1046,1,E,Europe/Berlin,airport,OurAirports,
348,Leipzig,LEJ,Germany,Leipzig/Halle Airport,EDDP,51.423889,12.236389,465,1,E,Europe/Berlin,airport,OurAirports,
349,Saarbruecken,SCN,Germany,Saarbr?cken Airport,EDDR,49.21459961,7.109509945,1058,1,E,Europe/Berlin,airport,OurAirports,
350,Stuttgart,STR,Germany,Stuttgart Airport,EDDS,48.68989944,9.221960068,1276,1,E,Europe/Berlin,airport,OurAirports,
351,Berlin,TXL,Germany,Berlin-Tegel Airport,EDDT,52.5597,13.2877,122,1,E,Europe/Berlin,airport,OurAirports,
352,Hannover,HAJ,Germany,Hannover Airport,EDDV,52.46110153,9.685079575,183,1,E,Europe/Berlin,airport,OurAirports,
353,Bremen,BRE,Germany,Bremen Airport,EDDW,53.04750061,8.786669731,14,1,E,Europe/Berlin,airport,OurAirports,
354,Egelsbach,QEF,Germany,Frankfurt-Egelsbach Airport,EDFE,49.959999,8.645833,384,1,E,Europe/Berlin,airport,OurAirports,
355,Hahn,HHN,Germany,Frankfurt-Hahn Airport,EDFH,49.9487,7.26389,1649,1,E,Europe/Berlin,airport,OurAirports,
356,Mannheim,MHG,Germany,Mannheim-City Airport,EDFM,49.473057,8.514167,308,1,E,Europe/Berlin,airport,OurAirports,
357,Allendorf,\N,Germany,Allendorf/Eder Airport,EDFQ,51.03499985,8.680832863,1158,1,E,Europe/Berlin,airport,OurAirports,
358,Worms,\N,Germany,Worms Airport,EDFV,49.606945,8.368333,295,1,E,Europe/Berlin,airport,OurAirports,
359,Mainz,\N,Germany,Mainz-Finthen Airport,EDFZ,49.967499,8.147222,525,1,E,Europe/Berlin,airport,OurAirports,
360,Eisenach,EIB,Germany,Eisenach-Kindel Airport,EDGE,50.991604,10.47973,1112,1,E,Europe/Berlin,airport,OurAirports,
361,Siegerland,SGE,Germany,Siegerland Airport,EDGS,50.70769882,8.082969666,1966,1,E,Europe/Berlin,airport,OurAirports,
362,Hamburg,XFW,Germany,Hamburg-Finkenwerder Airport,EDHI,53.53527832,9.83555603,23,1,E,Europe/Berlin,airport,OurAirports,
363,Kiel,KEL,Germany,Kiel-Holtenau Airport,EDHK,54.37944412,10.14527798,102,1,E,Europe/Berlin,airport,OurAirports,
364,Luebeck,LBC,Germany,L?beck Blankensee Airport,EDHL,53.80540085,10.71920013,53,1,E,Europe/Berlin,airport,OurAirports,
365,Dahlemer Binz,\N,Germany,Flugplatz Dahlemer Binz,EDKV,50.40555573,6.528889179,1896,1,E,Europe/Berlin,airport,OurAirports,
366,Meinerzhagen,\N,Germany,Meinerzhagen Airport,EDKZ,51.09999847,7.599999905,1549,1,E,Europe/Berlin,airport,OurAirports,
367,Arnsberg,\N,Germany,Arnsberg-Menden Airport,EDLA,51.48389053,7.898333073,794,1,E,Europe/Berlin,airport,OurAirports,
368,Essen,ESS,Germany,Essen Mulheim Airport,EDLE,51.40230179,6.937329769,424,1,E,Europe/Berlin,airport,OurAirports,
369,Bielefeld,BFE,Germany,Bielefeld Airport,EDLI,51.964722,8.544444,454,1,E,Europe/Berlin,airport,OurAirports,
370,Moenchengladbach,MGL,Germany,M?nchengladbach Airport,EDLN,51.230278,6.504444,125,1,E,Europe/Berlin,airport,OurAirports,
